ID user,Gender,Faculty,Major,Dormitory,Activity,Social
11783,ชาย,มัณทณศิลป์,วิศวกรรมการจัดการและโลจิสติกส์,ทับเเก้ว ,"เล่นเกม,เล่นโซเชียล,ดูหนัง",ชอบอยู่คนเดียว
11784,ชาย,วิทยาศาตร์,ปิโตรและวัสดุพอลิเมอร์,ทับเเก้ว ,"เล่นดนตรี,ออกกำลังกาย,เล่นโซเชียล,ดูหนัง",ชอบออกไปเที่ยวอยู่ไม่ติดหอ
11785,ชาย,วิทยาศาตร์,Computer Science,ทับเเก้ว ,"เล่นเกม,อ่านหนังสือ,ออกกำลังกาย,เล่นโซเชียล,ทำความสะอาดห้อง,ดูหนัง,ทำการบ้าน,นอนเล่น",ชอบอยู่คนเดียว
11786,ชาย,วิทยาศาตร์,Computer Science,ทับเเก้ว ,"เล่นเกม,อ่านหนังสือ,ออกกำลังกาย,เล่นโซเชียล,ทำความสะอาดห้อง,ดูหนัง,ทำการบ้าน,นอนเล่น",ชอบอยู่คนเดียว
11787,ชาย,วิทยาศาตร์,ภูมิศาสตร์,ทับเเก้ว ,"เล่นเกม,อ่านหนังสือ,เล่นโซเชียล,ดูหนัง,ทำการบ้าน",ชอบออกไปเที่ยวอยู่ไม่ติดหอ
11788,ชาย,มัณทณศิลป์,Computer Science,ทับเเก้ว ,"เล่นเกม,อ่านหนังสือ,เล่นดนตรี,เลี้ยงสัตว์,เล่นโซเชียล,สร้างงานศิลปะ,ทำอาหาร,ทำความสะอาดห้อง,ดูหนัง",สามารถอยู่ร่วมกับเมทได้
11789,ชาย,วิทยาศาตร์,เทคโนโลยีสารสนเทศ,ทับเเก้ว ,"เล่นเกม,อ่านหนังสือ,สวดมนต์นั่งสมาธิ,เล่นโซเชียล,ทำอาหาร,ดูหนัง,ทำการบ้าน",สามารถอยู่ร่วมกับเมทได้
11790,ชาย,วิทยาศาตร์,เครื่องกล,ทับเเก้ว ,"เล่นเกม,อ่านหนังสือ,เล่นโซเชียล,ดูหนัง",สามารถอยู่ร่วมกับเมทได้
11791,ชาย,วิศวะกรรมศาสตร์,คณิตศาสตร์,ทับเเก้ว ,"เล่นดนตรี,สร้างงานศิลปะ,ทำความสะอาดห้อง",ชอบอยู่คนเดียว
11792,ชาย,วิทยาศาตร์,คณิตศาสตร์,ทับเเก้ว ,"เล่นเกม,อ่านหนังสือ,เล่นโซเชียล,สร้างงานศิลปะ",ชอบอยู่คนเดียว
11793,ชาย,วิทยาศาตร์,ภาษาเกาหลี,ทับเเก้ว ,"เล่นเกม,อ่านหนังสือ,ออกกำลังกาย,เล่นโซเชียล,ทำความสะอาดห้อง,ดูหนัง,ทำการบ้าน,นอนเล่น",สามารถอยู่ร่วมกับเมทได้
11794,ชาย,วิศวะกรรมศาสตร์,เทคโนโลยีกระบวนการชีวภาพ,ทับเเก้ว ,"เล่นเกม,อ่านหนังสือ,ออกกำลังกาย,เล่นโซเชียล,ดูหนัง",ชอบออกไปเที่ยวอยู่ไม่ติดหอ
11795,ชาย,วิทยาศาตร์,วิศวกรรมการจัดการและโลจิสติกส์,ทับเเก้ว ,"เล่นเกม,อ่านหนังสือ,ออกกำลังกาย,เล่นโซเชียล,ดูหนัง,ทำการบ้าน,นอนเล่น",สามารถอยู่ร่วมกับเมทได้
11796,ชาย,วิทยาศาตร์,Bioprocess,ทับเเก้ว ,"เล่นเกม,อ่านหนังสือ,ออกกำลังกาย,เล่นโซเชียล,ทำความสะอาดห้อง,ดูหนัง,ทำการบ้าน",สามารถอยู่ร่วมกับเมทได้
